"filename", "language", "C++", "C", "Makefile", "comment", "blank", "total"
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132456.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132457.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132501.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132503.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132507.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132509.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132514.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132519.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132523.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132527.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132530.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132532.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132535.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132536.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132539.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132547.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132556.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132558.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132601.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419132603.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133239.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133241.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133244.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133245.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133250.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133252.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133256.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133259.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133303.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133307.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133309.h", "C", 0, 197, 0, 0, 35, 232
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419133311.h", "C", 0, 197, 0, 0, 35, 232
