Date : 2025-03-06 15:45:46
Directory : /home/kid-a/homeworks/compiler/lab1
Total : 1013 files,  130883 codes, 6244 comments, 21489 blanks, all 158616 lines

Languages
+--------------+------------+------------+------------+------------+------------+
| language     | files      | code       | comment    | blank      | total      |
+--------------+------------+------------+------------+------------+------------+
| C++          |        551 |     86,067 |      1,625 |     14,801 |    102,493 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141909.h                | C            |        130 |         10 |         27 |        167 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141915.cpp              | C++          |        195 |          3 |         34 |        232 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306141917.cpp              | C++          |        195 |          2 |         34 |        231 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142021.cpp              | C++          |        211 |          2 |         36 |        249 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142057.cpp              | C++          |        211 |          2 |         38 |        251 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142102.cpp              | C++          |        212 |          2 |         37 |        251 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142104.cpp              | C++          |        212 |          2 |         37 |        251 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142106.cpp              | C++          |        212 |          2 |         37 |        251 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142114.cpp              | C++          |        211 |          2 |         36 |        249 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142117.cpp              | C++          |        237 |          2 |         39 |        278 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142129.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142136.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142141.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142144.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142146.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142152.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142157.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142207.cpp              | C++          |        230 |          2 |         38 |        270 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142224.cpp              | C++          |        247 |          4 |         42 |        293 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142228.cpp              | C++          |        247 |          4 |         42 |        293 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142231.cpp              | C++          |        247 |          3 |         42 |        292 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142235.cpp              | C++          |        247 |          3 |         42 |        292 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142237.cpp              | C++          |        247 |          2 |         42 |        291 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142346.h                | C            |        129 |         10 |         28 |        167 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142348.h                | C            |        129 |         10 |         28 |        167 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142355.h                | C            |        127 |         10 |         27 |        164 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142405.h                | C            |        119 |         18 |         27 |        164 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142415.cpp              | C++          |        247 |          1 |         42 |        290 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142738.cpp              | C++          |        270 |          6 |         49 |        325 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142745.cpp              | C++          |        270 |          5 |         49 |        324 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142747.cpp              | C++          |        270 |          5 |         50 |        325 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142749.cpp              | C++          |        270 |          5 |         49 |        324 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142754.cpp              | C++          |        270 |          4 |         49 |        323 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142755.cpp              | C++          |        270 |          2 |         49 |        321 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142757.cpp              | C++          |        270 |          1 |         49 |        320 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142805.h                | C            |        120 |         18 |         27 |        165 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142847.cpp              | C++          |        272 |          1 |         49 |        322 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142850.cpp              | C++          |        272 |          1 |         49 |        322 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142854.cpp              | C++          |        272 |          1 |         49 |        322 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142903.cpp              | C++          |        273 |          1 |         49 |        323 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142910.cpp              | C++          |        273 |          1 |         47 |        321 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142930.h                | C            |        121 |         18 |         27 |        166 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142941.cpp              | C++          |        274 |          1 |         48 |        323 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142942.cpp              | C++          |        274 |          1 |         48 |        323 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142946.cpp              | C++          |        275 |          1 |         49 |        325 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142955.cpp              | C++          |        305 |          1 |         51 |        357 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306142959.cpp              | C++          |        305 |          1 |         51 |        357 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143215.cpp              | C++          |        305 |          1 |         51 |        357 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143218.cpp              | C++          |        305 |          1 |         51 |        357 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143510.cpp              | C++          |        305 |          1 |         53 |        359 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143518.cpp              | C++          |        306 |          1 |         53 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143522.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143524.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143529.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143533.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143534.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143535.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143537.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143539.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143543.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143549.cpp              | C++          |        308 |          1 |         52 |        361 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143552.cpp              | C++          |        307 |          1 |         52 |        360 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143555.cpp              | C++          |        308 |          1 |         52 |        361 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143624.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143629.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143638.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143639.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143644.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143658.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143701.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143705.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143708.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143804.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143902.cpp              | C++          |        309 |          1 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143948.cpp              | C++          |        308 |          2 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143953.cpp              | C++          |        308 |          2 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306143959.cpp              | C++          |        308 |          2 |         52 |        362 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144002.cpp              | C++          |        309 |          2 |         52 |        363 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144712.cpp              | C++          |        310 |          2 |         52 |        364 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144717.cpp              | C++          |        310 |          2 |         52 |        364 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144718.cpp              | C++          |        310 |          2 |         52 |        364 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144724.cpp              | C++          |        308 |          4 |         52 |        364 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144747.cpp              | C++          |        308 |          4 |         53 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144806.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144811.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144820.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144822.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144827.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144830.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144840.cpp              | C++          |        309 |          4 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144852.cpp              | C++          |        308 |          5 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306144906.cpp              | C++          |        307 |          6 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145028.cpp              | C++          |        307 |          6 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145046.cpp              | C++          |        307 |          6 |         52 |        365 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145051.cpp              | C++          |        308 |          6 |         53 |        367 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145252.cpp              | C++          |        310 |          6 |         55 |        371 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145302.h                | C            |        122 |         18 |         27 |        167 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145331.cpp              | C++          |        311 |          6 |         54 |        371 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145359.cpp              | C++          |        333 |          6 |         58 |        397 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145405.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145410.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145412.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145414.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145415.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145434.cpp              | C++          |        331 |          6 |         56 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145437.cpp              | C++          |        331 |          6 |         56 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145439.cpp              | C++          |        331 |          6 |         56 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145440.cpp              | C++          |        331 |          6 |         56 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145445.cpp              | C++          |        331 |          6 |         56 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145453.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145457.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145510.cpp              | C++          |        323 |          6 |         56 |        385 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145515.cpp              | C++          |        323 |          6 |         56 |        385 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145519.cpp              | C++          |        324 |          6 |         56 |        386 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145525.cpp              | C++          |        320 |          6 |         56 |        382 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145559.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145600.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145602.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145605.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145608.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145610.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145617.cpp              | C++          |        321 |          6 |         56 |        383 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145622.cpp              | C++          |        322 |          6 |         56 |        384 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145657.cpp              | C++          |        323 |          6 |         57 |        386 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145659.cpp              | C++          |        323 |          6 |         57 |        386 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145705.cpp              | C++          |        323 |          6 |         57 |        386 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145713.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145807.cpp              | C++          |        324 |          6 |         57 |        387 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145813.cpp              | C++          |        324 |          6 |         57 |        387 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145820.cpp              | C++          |        325 |          6 |         57 |        388 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145823.cpp              | C++          |        327 |          6 |         57 |        390 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145828.cpp              | C++          |        327 |          6 |         57 |        390 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145833.cpp              | C++          |        326 |          6 |         57 |        389 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145836.cpp              | C++          |        325 |          6 |         57 |        388 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145838.cpp              | C++          |        325 |          6 |         57 |        388 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145840.cpp              | C++          |        326 |          6 |         57 |        389 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145843.cpp              | C++          |        327 |          6 |         56 |        389 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145846.cpp              | C++          |        327 |          6 |         57 |        390 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145852.cpp              | C++          |        328 |          6 |         56 |        390 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145859.cpp              | C++          |        328 |          6 |         57 |        391 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145901.cpp              | C++          |        329 |          6 |         56 |        391 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145903.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145907.cpp              | C++          |        330 |          6 |         57 |        393 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145909.cpp              | C++          |        331 |          6 |         57 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145910.cpp              | C++          |        331 |          6 |         57 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145914.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145916.cpp              | C++          |        331 |          6 |         57 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145918.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145922.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145926.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145927.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145938.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145951.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306145952.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150047.cpp              | C++          |        332 |          6 |         57 |        395 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150049.cpp              | C++          |        332 |          6 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150108.cpp              | C++          |        334 |          4 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150158.cpp              | C++          |        334 |          4 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150159.cpp              | C++          |        334 |          4 |         56 |        394 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150223.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150319.cpp              | C++          |        336 |          4 |         56 |        396 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150320.cpp              | C++          |        336 |          4 |         56 |        396 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150323.cpp              | C++          |        336 |          4 |         56 |        396 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150329.cpp              | C++          |        336 |          4 |         57 |        397 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150333.cpp              | C++          |        337 |          4 |         56 |        397 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150334.cpp              | C++          |        337 |          4 |         56 |        397 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306150347.cpp              | C++          |        337 |          4 |         56 |        397 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151001.cpp              | C++          |        338 |          4 |         56 |        398 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151006.cpp              | C++          |        338 |          4 |         56 |        398 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151025.cpp              | C++          |        338 |          4 |         56 |        398 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151028.cpp              | C++          |        339 |          4 |         56 |        399 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151037.cpp              | C++          |        339 |          4 |         56 |        399 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151124.cpp              | C++          |        340 |          4 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151329.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151449.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151450.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151458.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151500.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151516.h                | C            |        123 |         18 |         27 |        168 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151610.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151621.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151625.cpp              | C++          |        339 |          6 |         56 |        401 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151650.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151929.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151932.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306151933.cpp              | C++          |        338 |          6 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152015.h                | C            |        124 |         18 |         27 |        169 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152016.h                | C            |        124 |         18 |         27 |        169 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152028.h                | C            |        124 |         18 |         27 |        169 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152058.cpp              | C++          |        340 |          4 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152154.cpp              | C++          |        340 |          4 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152157.cpp              | C++          |        340 |          4 |         56 |        400 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152255.h                | C            |        124 |         18 |         27 |        169 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexer_20250306152349.h                | C            |        124 |         18 |         27 |        169 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202342.cpp   | C++          |          5 |          0 |          2 |          7 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202626.cpp   | C++          |          9 |          0 |          1 |         10 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202629.cpp   | C++          |          7 |          0 |          1 |          8 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202632.cpp   | C++          |          7 |          0 |          1 |          8 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202836.cpp   | C++          |          9 |          0 |          3 |         12 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202839.cpp   | C++          |          9 |          0 |          3 |         12 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202842.cpp   | C++          |          9 |          0 |          3 |         12 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202846.cpp   | C++          |         10 |          0 |          2 |         12 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202851.cpp   | C++          |         11 |          0 |          4 |         15 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202855.cpp   | C++          |         12 |          0 |          3 |         15 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202856.cpp   | C++          |         12 |          0 |          3 |         15 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202902.cpp   | C++          |         13 |          0 |          3 |         16 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202929.cpp   | C++          |         13 |          0 |          5 |         18 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202933.cpp   | C++          |         14 |          0 |          4 |         18 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202950.cpp   | C++          |         15 |          0 |          5 |         20 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305202958.cpp   | C++          |         24 |          0 |          6 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203000.cpp   | C++          |         24 |          0 |          6 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203002.cpp   | C++          |         24 |          0 |          6 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203013.cpp   | C++          |         24 |          0 |          6 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203015.cpp   | C++          |         24 |          0 |          6 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203017.cpp   | C++          |         25 |          0 |          5 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203018.cpp   | C++          |         25 |          0 |          5 |         30 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203020.cpp   | C++          |         25 |          0 |          6 |         31 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203030.cpp   | C++          |         26 |          0 |          5 |         31 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203041.cpp   | C++          |         26 |          0 |          5 |         31 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203057.cpp   | C++          |         27 |          0 |          5 |         32 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203102.cpp   | C++          |         28 |          0 |          5 |         33 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203111.cpp   | C++          |         32 |          0 |          4 |         36 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203113.cpp   | C++          |         32 |          0 |          4 |         36 |
| /home/kid-a/homeworks/compiler/lab1/.history/lexical_analyzer_20250305203114.cpp   | C++          |         32 |          0 |          5 |         37 |
